,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1085,iq,2003,20,2003-05-14,0.2688857,84.16,294.922857143,295.242857143,294.567142857,290.1,95.3,98.13285714290001,84.16,16.0857142857,27.0,32.5,22.0,246.2,1
1086,iq,2003,21,2003-05-21,0.17074289999999998,23.7,295.87857142900003,296.835714286,295.035714286,291.6,34.56,95.8542857143,23.7,16.5157142857,27.4666666667,32.5,22.3,145.8,1
1087,iq,2003,22,2003-05-28,0.2544571,166.52,297.648571429,298.971428571,296.08,293.3,113.8,92.46142857139999,166.52,17.6185714286,27.7,35.0,22.4,187.9,1
1088,iq,2003,23,2003-06-04,0.2074,70.25,296.591428571,297.757142857,296.127142857,294.2,40.7,97.61714285709999,70.25,17.6514285714,27.2,33.4,22.4,72.1,2
1089,iq,2003,24,2003-06-11,0.2809143,98.72,296.837142857,297.80714285700003,296.11714285700003,292.8,61.8,96.22285714290001,98.72,17.6685714286,27.7,33.2,21.6,107.0,3
1090,iq,2003,25,2003-06-18,0.2723143,47.15,296.008571429,296.757142857,293.978571429,291.0,5.56,90.04857142860001,47.15,15.4771428571,27.525,33.5,21.8,40.4,4
1091,iq,2003,26,2003-06-25,0.1928,88.88,295.387142857,296.357142857,294.542857143,291.8,38.1,95.5757142857,88.88,15.985714285699999,26.95,32.7,21.9,93.5,6
1092,iq,2003,27,2003-07-02,0.2584286,61.09,295.12857142900003,295.992857143,294.037142857,291.7,42.5,94.1271428571,61.09,15.511428571400002,25.866666666700002,33.8,21.7,79.3,2
1093,iq,2003,28,2003-07-09,0.1611,53.58,296.94285714299997,298.30714285700003,294.154285714,291.4,13.55,86.6557142857,53.58,15.6185714286,27.075,33.2,20.7,1.5,2
1094,iq,2003,29,2003-07-16,0.2314714,65.2,296.79,298.171428571,293.642857143,287.3,27.06,85.6114285714,65.2,15.2971428571,27.6666666667,33.4,17.4,23.8,5
1095,iq,2003,30,2003-07-23,0.2774571,2.64,296.48571428599996,298.042857143,291.85,289.2,6.39,77.80428571430001,2.64,13.558571428599999,26.4666666667,32.1,18.0,9.9,1
1096,iq,2003,31,2003-07-30,0.2188143,24.64,296.82285714299996,298.357142857,293.184285714,291.2,12.0,82.27,24.64,14.6857142857,27.225,32.4,21.3,69.1,1
1097,iq,2003,32,2003-08-06,0.2323,89.28,297.658571429,298.55,293.04571428599996,290.8,6.5,77.8614285714,89.28,14.5842857143,27.85,34.2,21.3,117.0,0
1098,iq,2003,33,2003-08-13,0.2638,52.47,297.338571429,298.271428571,294.11857142900004,291.3,21.0,83.9271428571,52.47,15.588571428599998,27.4,34.4,21.7,79.0,0
1099,iq,2003,34,2003-08-20,0.38552859999999994,45.38,297.36571428599996,298.857142857,293.511428571,292.0,35.1,81.9428571429,45.38,15.01,27.75,34.0,20.0,18.3,0
1100,iq,2003,35,2003-08-27,0.2652143,29.51,297.875714286,299.671428571,294.932857143,291.2,18.03,85.7257142857,29.51,16.4457142857,28.0,34.4,21.4,95.7,0
1101,iq,2003,36,2003-09-03,0.2659857,8.84,297.38142857099996,298.44285714299997,290.97,289.1,33.5,70.9285714286,8.84,12.947142857100001,26.65,33.9,18.5,0.8,2
1102,iq,2003,37,2003-09-10,0.2701857,36.42,298.831428571,300.19285714299997,293.92714285700004,292.0,6.0,76.5328571429,36.42,15.447142857100001,27.8333333333,34.3,21.0,53.1,0
1103,iq,2003,38,2003-09-17,0.3851571,55.73,296.948571429,297.707142857,293.684285714,288.2,115.2,85.03,55.73,15.3114285714,27.8,35.3,16.8,92.3,3
1104,iq,2003,39,2003-09-24,0.3920429,100.55,298.14428571400003,299.292857143,295.737142857,293.0,53.36,88.11714285709999,100.55,17.2628571429,28.0333333333,34.7,21.8,27.2,0
1105,iq,2003,40,2003-10-01,0.2321714,74.6,299.357142857,300.7,295.828571429,292.9,253.3,83.6828571429,74.6,17.4514285714,28.575,35.5,21.8,34.5,0
1106,iq,2003,41,2003-10-08,0.23492860000000002,38.3,297.91571428599997,299.885714286,296.312857143,292.5,42.5,92.16571428569999,38.3,17.9142857143,27.2,35.7,22.3,138.2,0
1107,iq,2003,42,2003-10-15,0.2871143,44.16,298.162857143,299.35,296.201428571,293.8,34.6,90.34285714290002,44.16,17.7971428571,28.3,34.4,22.9,36.0,2
1108,iq,2003,43,2003-10-22,0.4324429,39.52,298.957142857,300.678571429,296.224285714,294.6,41.2,87.37,39.52,17.8957142857,27.975,34.5,20.7,32.1,2
1109,iq,2003,44,2003-10-29,0.12127139999999999,32.47,300.041428571,300.842857143,295.29571428599996,292.3,6.1,77.7842857143,32.47,16.8728571429,28.7333333333,35.5,22.8,56.4,3
1110,iq,2003,45,2003-11-05,0.4190429,105.14,298.135714286,299.957142857,295.74,292.3,85.3,88.48,105.14,17.39,27.6,34.0,21.9,139.7,3
1111,iq,2003,46,2003-11-12,0.3244714,31.08,298.36714285700003,300.171428571,295.645714286,290.9,36.4,86.7557142857,31.08,17.2928571429,28.5,35.5,20.8,79.0,3
1112,iq,2003,47,2003-11-19,0.3012571,123.63,298.68142857099997,300.107142857,296.72571428599997,294.8,40.8,90.88285714290001,123.63,18.378571428599997,27.9,36.0,22.4,284.4,1
1113,iq,2003,48,2003-11-26,0.29532859999999994,81.27,299.222857143,299.607142857,296.53,294.3,51.4,86.9957142857,81.27,18.27,28.3,34.7,22.0,26.2,2
1114,iq,2003,49,2003-12-03,0.3696429,72.23,298.315714286,299.73571428599996,296.135714286,293.5,77.83,89.2071428571,72.23,17.7457142857,28.7666666667,35.1,22.0,138.0,3
1115,iq,2003,50,2003-12-10,0.3588,108.62,298.685714286,300.25,297.338571429,294.8,178.89,93.23142857139999,108.62,19.1071428571,28.4,34.2,22.5,47.4,6
1116,iq,2003,51,2003-12-17,0.13631429999999997,64.95,298.168571429,299.542857143,296.851428571,294.1,65.04,93.91714285709999,64.95,18.5328571429,28.3,34.8,22.1,66.8,5
1117,iq,2003,52,2003-12-24,0.26477779999999995,49.42,296.297142857,297.05,295.682857143,294.3,82.68,96.93714285709999,49.42,17.1728571429,27.3,33.1,22.3,185.7,1
1118,iq,2004,1,2004-01-01,0.18795710000000002,49.42,296.297142857,297.05,295.682857143,294.3,82.68,96.93714285709999,49.42,17.1728571429,27.3,33.1,22.3,185.7,4
1119,iq,2004,2,2004-01-08,0.25901430000000003,78.53,297.437142857,298.742857143,296.637142857,294.9,55.3,95.7942857143,78.53,18.255714285699998,27.4333333333,34.2,22.4,137.2,5
1120,iq,2004,3,2004-01-15,0.34024,63.47,297.75285714299997,298.957142857,297.02,294.5,62.5,96.12857142860001,63.47,18.7128571429,28.7,34.1,23.1,68.1,8
1121,iq,2004,4,2004-01-22,0.3441143,29.23,299.62,300.828571429,295.89,293.6,19.4,82.4671428571,29.23,17.4914285714,28.7333333333,34.6,21.8,20.1,5
1122,iq,2004,5,2004-01-29,0.2055429,4.65,300.9,302.15,292.832857143,293.2,1.6,65.2842857143,4.65,14.548571428599999,28.925,35.6,22.3,0.0,2
1123,iq,2004,6,2004-02-05,0.1172,13.2,299.902857143,301.37142857099997,293.988571429,293.2,9.0,72.9271428571,13.2,15.5671428571,29.2,36.4,20.6,24.1,3
1124,iq,2004,7,2004-02-12,0.30482859999999995,24.83,298.27,299.55,295.64,294.8,33.46,86.7657142857,24.83,17.1742857143,27.925,33.3,22.8,13.4,3
1125,iq,2004,8,2004-02-19,0.2225143,39.06,298.081428571,299.75,295.642857143,292.6,34.5,87.7185714286,39.06,17.2085714286,26.6,35.5,22.0,8.6,1
1126,iq,2004,9,2004-02-26,0.3000286,125.04,297.88285714299997,299.435714286,296.348571429,294.3,83.27,93.0128571429,125.04,17.95,27.4666666667,34.4,20.6,18.9,6
1127,iq,2004,10,2004-03-04,0.1935714,52.08,297.981428571,299.428571429,296.455714286,293.2,49.36,92.5614285714,52.08,18.0942857143,28.4,34.5,22.3,79.0,4
1128,iq,2004,11,2004-03-11,0.3110429,80.33,296.777142857,297.521428571,296.06857142900003,293.5,76.75,96.28857142860001,80.33,17.61,28.0,33.5,22.5,24.1,1
1129,iq,2004,12,2004-03-18,0.34652859999999996,137.83,297.887142857,299.535714286,296.62142857099997,292.9,75.16,93.62857142860001,137.83,18.2485714286,28.3,34.3,21.7,187.2,2
1130,iq,2004,13,2004-03-25,0.29015,120.1,297.312857143,298.2,296.607142857,294.0,76.2,96.23857142860001,120.1,18.2371428571,28.65,34.0,23.6,142.6,3
1131,iq,2004,14,2004-04-01,0.1294333,101.22,297.202857143,298.26428571400004,296.815714286,293.8,88.9,97.9414285714,101.22,18.47,28.0666666667,33.9,22.7,2.0,1
1132,iq,2004,15,2004-04-08,0.3612714,47.26,297.812857143,298.978571429,297.17571428599996,294.2,135.4,96.4985714286,47.26,18.8257142857,27.65,33.1,22.3,4.0,8
1133,iq,2004,16,2004-04-15,0.1882286,61.8,298.217142857,299.65,296.637142857,292.9,54.89,92.32,61.8,18.3085714286,28.0333333333,33.6,21.7,36.9,4
1134,iq,2004,17,2004-04-22,0.25494290000000003,113.62,297.78,298.51428571400004,296.771428571,293.9,90.3,94.78857142860001,113.62,18.4085714286,28.0,34.5,22.5,39.6,6
1135,iq,2004,18,2004-04-29,0.32662859999999994,65.82,297.127142857,297.828571429,296.708571429,293.6,133.17,97.8085714286,65.82,18.34,27.5333333333,32.9,22.6,148.5,7
1136,iq,2004,19,2004-05-06,0.12253330000000001,83.93,297.798571429,299.12857142900003,296.835714286,293.1,56.52,95.1157142857,83.93,18.5114285714,27.2333333333,33.3,22.0,97.0,5
1137,iq,2004,20,2004-05-13,0.1769,34.81,296.414285714,297.214285714,295.27,292.6,45.5,93.8971428571,34.81,16.7785714286,27.3,33.0,19.5,91.8,8
1138,iq,2004,21,2004-05-20,0.2483167,173.45,297.602857143,299.178571429,295.82,292.0,83.0,91.6271428571,173.45,17.4014285714,26.65,34.2,22.5,296.9,6
1139,iq,2004,22,2004-05-27,0.1023286,35.43,297.305714286,298.328571429,295.958571429,291.7,42.6,93.5757142857,35.43,17.5,26.65,33.3,20.5,28.2,5
1140,iq,2004,23,2004-06-03,0.1106143,88.62,296.767142857,297.821428571,295.697142857,292.8,36.63,94.69285714290001,88.62,17.2128571429,27.5,32.8,19.8,203.0,6
1141,iq,2004,24,2004-06-10,0.2119714,85.28,295.57428571400004,296.25,294.99,293.0,51.89,96.8757142857,85.28,16.42,26.8,32.0,20.9,87.9,6
1142,iq,2004,25,2004-06-17,0.3255143,94.52,296.20428571400004,297.321428571,294.705714286,292.1,24.5,92.37142857139999,94.52,16.1385714286,25.9,33.3,21.5,43.2,13
1143,iq,2004,26,2004-06-24,0.1970429,32.95,295.63428571400004,296.814285714,293.86,289.8,25.9,90.44714285709999,32.95,15.3128571429,25.075,32.1,18.6,98.5,2
1144,iq,2004,27,2004-07-01,0.19675710000000002,46.39,296.151428571,297.585714286,295.041428571,291.8,50.7,94.6685714286,46.39,16.5142857143,25.9,30.9,21.1,170.1,10
1145,iq,2004,28,2004-07-08,0.33554290000000003,83.94,296.61714285700003,298.085714286,294.814285714,291.8,18.67,90.9057142857,83.94,16.252857142899998,26.55,32.0,21.8,43.2,3
1146,iq,2004,29,2004-07-15,0.1532429,48.09,297.50142857099996,298.935714286,294.358571429,291.4,24.76,85.1585714286,48.09,15.86,26.8,33.1,20.5,31.0,12
1147,iq,2004,30,2004-07-22,0.2849857,53.78,296.812857143,298.114285714,294.99714285700003,291.8,25.42,90.92857142860001,53.78,16.48,26.3,32.1,21.9,103.1,7
1148,iq,2004,31,2004-07-29,0.2542571,85.96,296.017142857,297.292857143,294.471428571,291.7,27.62,92.52714285709999,85.96,15.975714285699999,26.3,32.9,19.4,6.0,6
1149,iq,2004,32,2004-08-05,0.2375571,29.82,297.517142857,298.964285714,293.14428571400003,291.0,3.9,79.7185714286,29.82,14.694285714300001,26.3,34.0,18.3,55.1,5
1150,iq,2004,33,2004-08-12,0.2957,18.44,296.53,297.635714286,292.222857143,288.1,4.1,79.2357142857,18.44,13.8242857143,26.3,31.3,20.0,0.5,6
1151,iq,2004,34,2004-08-19,0.3885143,23.78,297.82,299.98571428599996,293.421428571,290.2,7.9,78.4814285714,23.78,14.9614285714,26.3,31.3,21.7,0.5,6
1152,iq,2004,35,2004-08-26,0.2997857,42.86,298.142857143,299.80714285700003,294.567142857,291.1,23.2,83.1728571429,42.86,16.0771428571,26.3,32.8,20.4,0.0,6
1153,iq,2004,36,2004-09-02,0.2845857,147.32,297.771428571,299.37857142900003,294.988571429,291.7,41.89,86.54,147.32,16.4842857143,27.1,32.0,20.9,195.1,8
1154,iq,2004,37,2004-09-09,0.1174857,46.58,298.457142857,300.51428571400004,296.11571428599996,294.7,35.7,88.74285714290001,46.58,17.67,27.4,34.3,23.0,23.2,6
1155,iq,2004,38,2004-09-16,0.32515,36.64,297.721428571,299.064285714,295.88,293.3,59.5,91.2,36.64,17.44,27.1666666667,33.0,20.4,87.3,9
1156,iq,2004,39,2004-09-23,0.33252859999999995,48.68,298.62857142900003,299.971428571,294.38285714299997,292.4,6.9,79.5571428571,48.68,15.9014285714,28.0,34.7,18.8,20.1,12
1157,iq,2004,40,2004-09-30,0.3283857,85.69,299.17,300.914285714,296.11571428599996,293.8,70.02,84.8071428571,85.69,17.711428571400003,28.65,35.5,21.8,40.1,19
1158,iq,2004,41,2004-10-07,0.2577429,52.27,297.56857142900003,298.742857143,295.314285714,292.7,39.9,88.8257142857,52.27,16.8242857143,26.975,33.0,20.6,27.9,8
1159,iq,2004,42,2004-10-14,0.3553429,65.25,298.05714285700003,299.26428571400004,296.86714285700003,293.3,51.6,94.16,65.25,18.5471428571,28.55,34.5,21.4,120.6,16
1160,iq,2004,43,2004-10-21,0.22355709999999998,35.61,299.428571429,300.921428571,296.29571428599996,292.8,23.1,85.0657142857,35.61,17.9014285714,27.7,35.6,22.4,13.0,21
1161,iq,2004,44,2004-10-28,0.31977140000000004,74.01,298.44142857099996,299.94285714299997,295.907142857,292.2,48.5,87.87,74.01,17.5371428571,27.4,35.8,21.3,89.9,6
1162,iq,2004,45,2004-11-04,0.36567140000000004,91.63,299.504285714,300.785714286,296.178571429,294.3,67.0,84.8271428571,91.63,17.8057142857,28.35,34.9,21.8,101.4,22
1163,iq,2004,46,2004-11-11,0.3742,74.68,297.168571429,297.707142857,296.484285714,292.4,53.9,96.3542857143,74.68,18.121428571400003,27.2,33.7,22.4,184.2,37
1164,iq,2004,47,2004-11-18,0.2095571,74.08,299.418571429,301.23571428599996,296.097142857,293.6,26.8,84.6114285714,74.08,17.7385714286,28.25,35.8,22.5,107.4,33
1165,iq,2004,48,2004-11-25,0.2191286,71.98,297.958571429,299.2,297.02,293.6,56.8,95.2514285714,71.98,18.7142857143,28.0,35.3,22.6,77.0,18
1166,iq,2004,49,2004-12-02,0.24108569999999999,53.01,299.17714285700004,300.37857142900003,296.44,293.3,36.83,87.13,53.01,18.11,27.9,34.1,22.4,64.0,83
1167,iq,2004,50,2004-12-09,0.3359,70.04,297.787142857,298.835714286,296.57428571400004,294.5,91.0,93.9385714286,70.04,18.2071428571,27.9,34.1,22.4,9.9,116
1168,iq,2004,51,2004-12-16,0.2363571,49.56,298.701428571,300.035714286,296.385714286,293.8,38.0,88.78,49.56,18.04,28.375,34.0,22.6,128.3,32
1169,iq,2004,52,2004-12-23,0.3162,109.83,298.404285714,299.657142857,297.122857143,294.8,29.79,93.25285714290001,109.83,18.8557142857,27.8,33.3,22.6,100.8,7
1170,iq,2005,53,2005-01-01,0.3162,109.83,298.404285714,299.657142857,297.122857143,294.8,29.79,93.25285714290001,109.83,18.8557142857,27.8,33.3,22.6,100.8,9
1171,iq,2005,1,2005-01-08,0.2704,70.6,298.162857143,300.007142857,296.712857143,293.5,61.61,93.0057142857,70.6,18.37,28.5,33.2,23.0,74.9,10
1172,iq,2005,2,2005-01-15,0.3156286,93.73,297.662857143,298.842857143,296.727142857,291.6,96.21,95.53,93.73,18.4085714286,28.4,34.2,22.5,232.1,5
1173,iq,2005,3,2005-01-22,0.33797140000000003,60.52,300.06857142900003,301.564285714,296.58,295.0,26.7,83.3,60.52,18.2585714286,28.866666666700002,35.5,22.5,194.0,8
1174,iq,2005,4,2005-01-29,0.2806857,25.67,299.648571429,301.107142857,296.93142857099997,294.9,42.24,87.31285714290001,25.67,18.6457142857,28.866666666700002,35.1,22.1,0.0,7
1175,iq,2005,5,2005-02-05,0.1266,88.96,299.06142857099996,300.828571429,296.907142857,295.3,47.3,89.4271428571,88.96,18.6357142857,28.525,35.4,22.2,3.8,8
1176,iq,2005,6,2005-02-12,0.22835709999999998,52.61,296.75285714299997,297.69285714299997,295.995714286,294.2,56.8,95.97714285709999,52.61,17.5757142857,27.4666666667,32.8,21.4,70.4,11
1177,iq,2005,7,2005-02-19,0.18068570000000003,125.35,298.027142857,299.164285714,297.221428571,294.5,189.06,95.7485714286,125.35,18.9471428571,27.5,32.3,22.3,350.9,6
1178,iq,2005,8,2005-02-26,0.2109,46.98,298.29571428599996,299.285714286,296.542857143,294.4,39.6,91.57714285709999,46.98,18.2014285714,28.65,35.2,22.4,84.1,7
1179,iq,2005,9,2005-03-05,0.2771,54.22,298.158571429,299.392857143,297.04571428599996,294.4,44.51,94.40142857139999,54.22,18.731428571400002,28.2666666667,33.8,23.3,19.0,7
1180,iq,2005,10,2005-03-12,0.1464286,155.54,297.957142857,298.685714286,297.528571429,295.6,201.4,97.68714285709999,155.54,19.2742857143,26.8,34.8,23.4,8.6,14
1181,iq,2005,11,2005-03-19,0.20995709999999998,162.51,297.314285714,298.678571429,295.85,291.9,21.7,92.2671428571,162.51,17.3985714286,28.7,33.8,22.5,146.1,7
1182,iq,2005,12,2005-03-26,0.23542860000000002,99.37,298.37,299.828571429,296.25142857099996,294.7,32.8,89.82,99.37,17.82,27.72,33.4,22.5,108.8,9
1183,iq,2005,13,2005-04-02,0.3666571,55.12,297.37,298.585714286,296.088571429,293.0,67.5,93.8014285714,55.12,17.6242857143,28.25,34.3,20.8,73.9,13
1184,iq,2005,14,2005-04-09,0.2446571,87.41,297.708571429,299.0,296.23571428599996,292.4,68.0,92.41714285709999,87.41,17.8928571429,28.1,33.8,21.6,71.1,16
1185,iq,2005,15,2005-04-16,0.1824286,40.03,297.701428571,298.464285714,297.202857143,295.0,90.2,97.3228571429,40.03,18.8857142857,27.65,32.9,22.5,3.6,7
1186,iq,2005,16,2005-04-23,0.19626670000000002,37.6,297.437142857,298.19285714299997,296.961428571,294.0,178.2,97.3814285714,37.6,18.5971428571,28.85,34.0,22.7,105.6,9
1187,iq,2005,17,2005-04-30,0.2017714,78.8,297.92714285700004,298.864285714,297.402857143,294.1,54.9,97.16285714290001,78.8,19.1528571429,28.6,33.8,23.7,14.5,2
1188,iq,2005,18,2005-05-07,0.1880571,33.29,297.33,298.435714286,296.575714286,293.3,64.1,95.93714285709999,33.29,18.1814285714,25.8,33.5,21.0,13.0,13
1189,iq,2005,19,2005-05-14,0.1930667,49.07,298.684285714,299.721428571,296.341428571,293.6,54.89,88.2942857143,49.07,17.94,27.9,34.6,21.0,28.0,8
1190,iq,2005,20,2005-05-21,0.2297429,56.22,297.532857143,298.342857143,296.352857143,293.6,49.1,93.9185714286,56.22,17.9571428571,27.9,33.2,23.6,95.9,3
1191,iq,2005,21,2005-05-28,0.24745709999999999,43.14,299.005714286,300.614285714,295.804285714,294.0,21.1,84.6585714286,43.14,17.407142857100002,27.4,33.6,22.4,37.9,5
1192,iq,2005,22,2005-06-04,0.36124290000000003,61.75,298.434285714,299.478571429,295.678571429,292.7,34.92,86.70142857139999,61.75,17.2,27.4,33.9,20.9,78.9,4
1193,iq,2005,23,2005-06-11,0.11854289999999999,40.44,297.304285714,298.48571428599996,296.227142857,293.7,51.0,94.59285714290002,40.44,17.788571428599997,27.1,32.4,22.0,19.5,8
1194,iq,2005,24,2005-06-18,0.26512859999999994,104.83,297.377142857,298.62142857099997,295.32,293.4,29.01,89.19428571430001,104.83,16.8242857143,27.6666666667,33.3,22.0,73.7,2
1195,iq,2005,25,2005-06-25,0.2604571,50.88,297.857142857,299.05714285700003,294.64428571400003,291.9,11.0,84.4671428571,50.88,16.1685714286,27.35,32.8,22.4,89.2,3
1196,iq,2005,26,2005-07-02,0.2271714,23.6,296.82,298.492857143,294.408571429,292.4,26.6,88.38714285709999,23.6,15.8771428571,26.8333333333,33.7,20.8,92.0,5
1197,iq,2005,27,2005-07-09,0.2214,43.24,297.86571428599996,299.421428571,294.528571429,290.4,23.91,84.6928571429,43.24,16.038571428599997,27.8,34.5,21.6,40.9,7
1198,iq,2005,28,2005-07-16,0.4413429,109.71,296.988571429,297.592857143,292.23,288.3,8.7,77.3728571429,109.71,13.9285714286,27.8,34.2,17.6,167.1,3
1199,iq,2005,29,2005-07-23,0.1472571,27.33,297.794285714,298.928571429,292.455714286,287.5,8.9,75.6971428571,27.33,14.191428571400001,26.55,33.8,18.2,0.0,5
1200,iq,2005,30,2005-07-30,0.3653143,42.32,296.898571429,298.01428571400004,293.75,290.1,15.3,84.2385714286,42.32,15.26,21.4,32.3,18.5,71.1,6
1201,iq,2005,31,2005-08-06,0.2740143,0.0,298.221428571,299.728571429,293.035714286,292.6,8.64,75.5714285714,0.0,14.6085714286,26.25,32.3,19.2,0.0,5
1202,iq,2005,32,2005-08-13,0.239,38.17,298.92571428599996,300.335714286,293.64,293.5,1.99,74.8557142857,38.17,15.15,27.325,33.5,19.8,36.6,5
1203,iq,2005,33,2005-08-20,0.2924857,17.85,299.60571428599997,300.428571429,291.778571429,290.7,6.0,64.6585714286,17.85,13.59,27.325,32.8,17.3,69.6,4
1204,iq,2005,34,2005-08-27,0.3005,69.62,298.428571429,299.678571429,294.945714286,292.9,15.82,83.8542857143,69.62,16.44,27.75,35.0,20.3,127.0,0
1205,iq,2005,35,2005-09-03,0.3801167,12.81,298.184285714,299.37142857099997,293.918571429,292.4,11.0,79.6471428571,12.81,15.4285714286,26.8,35.2,21.4,37.0,0
1206,iq,2005,36,2005-09-10,0.3091429,36.98,300.05857142900004,301.214285714,294.005714286,293.4,4.2,71.9714285714,36.98,15.5185714286,26.8,35.2,21.8,44.0,0
1207,iq,2005,37,2005-09-17,0.2276,18.66,298.88,299.80714285700003,295.658571429,292.9,35.3,83.73,18.66,17.2228571429,26.8,35.2,21.8,1.3,0
1208,iq,2005,38,2005-09-24,0.2124833,2.56,298.49857142900004,299.76428571400004,293.555714286,292.4,13.7,76.5957142857,2.56,15.06,25.7666666667,34.3,16.9,38.1,0
1209,iq,2005,39,2005-10-01,0.4210857,29.8,301.17571428599996,302.928571429,293.75285714299997,294.8,4.2,67.2128571429,29.8,15.331428571400002,28.65,37.1,20.7,38.1,2
1210,iq,2005,40,2005-10-08,0.3210429,54.7,299.11,300.25,293.897142857,292.1,4.6,74.9528571429,54.7,15.4357142857,28.8,36.3,21.0,80.8,4
1211,iq,2005,41,2005-10-15,0.3522714,60.0,299.515714286,300.857142857,294.385714286,293.2,22.2,75.50857142859999,60.0,15.9157142857,28.5,37.0,22.3,233.2,4
1212,iq,2005,42,2005-10-22,0.28695709999999996,73.97,299.578571429,301.19285714299997,295.768571429,291.9,35.08,81.69142857140001,73.97,17.4171428571,29.1,36.5,21.7,64.0,3
1213,iq,2005,43,2005-10-29,0.3261429,100.06,298.065714286,299.164285714,295.802857143,294.0,59.7,89.14285714290001,100.06,17.3642857143,28.3,34.3,21.3,235.2,3
1214,iq,2005,44,2005-11-05,0.1789571,59.15,299.458571429,301.478571429,296.805714286,294.9,49.85,87.23142857139999,59.15,18.55,28.2333333333,34.3,21.8,102.1,5
1215,iq,2005,45,2005-11-12,0.4103714,75.36,298.6,300.078571429,296.36,292.9,143.8,89.31,75.36,17.974285714300002,28.2333333333,34.6,22.3,8.9,6
1216,iq,2005,46,2005-11-19,0.47314290000000003,49.87,298.31,300.092857143,296.895714286,295.0,45.0,93.1771428571,49.87,18.5828571429,27.6,34.5,21.5,139.5,14
1217,iq,2005,47,2005-11-26,0.24008569999999999,72.34,299.412857143,300.62857142900003,297.39428571400003,295.2,63.53,90.34857142860001,72.34,19.1942857143,28.5,35.0,21.8,5.1,3
1218,iq,2005,48,2005-12-03,0.4171286,78.52,299.42,300.45,296.612857143,294.1,34.95,86.40857142860001,78.52,18.3042857143,28.2666666667,34.3,21.7,77.9,7
1219,iq,2005,49,2005-12-10,0.2992714,60.5,299.217142857,300.707142857,296.657142857,295.4,71.8,87.7214285714,60.5,18.3642857143,28.1,34.8,21.5,54.1,11
1220,iq,2005,50,2005-12-17,0.247,46.91,298.57428571400004,300.257142857,297.187142857,295.4,46.9,92.9571428571,46.91,18.9457142857,28.1,34.0,22.3,6.0,2
1221,iq,2005,51,2005-12-24,0.1383714,151.0,298.021428571,299.37142857099997,297.19142857099996,295.5,113.36,95.6742857143,151.0,18.9157142857,28.3,33.6,22.9,81.1,6
1222,iq,2006,52,2006-01-01,0.2563333,114.58,298.18142857099997,299.578571429,296.935714286,294.9,210.5,93.82142857139999,114.58,18.5842857143,27.45,32.7,22.4,273.5,8
1223,iq,2006,1,2006-01-08,0.2155,38.78,298.832857143,299.642857143,292.87857142900003,292.4,15.2,73.16142857140001,38.78,14.524285714300001,27.45,34.5,19.7,70.1,25
1224,iq,2006,2,2006-01-15,0.23035,138.46,298.728571429,300.3,296.37142857099997,293.5,47.6,88.33571428569999,138.46,18.1657142857,27.78,34.5,21.4,60.1,21
1225,iq,2006,3,2006-01-22,0.1944286,88.85,298.46,300.114285714,296.321428571,295.0,52.2,89.9557142857,88.85,17.9414285714,27.78,33.8,21.5,54.8,10
1226,iq,2006,4,2006-01-29,0.1607833,49.32,297.18857142900004,298.292857143,295.777142857,294.4,52.2,93.11428571430001,49.32,17.3642857143,27.3,33.5,22.3,250.9,28
1227,iq,2006,5,2006-02-05,0.37157140000000005,34.17,297.16571428599997,298.221428571,296.647142857,294.3,63.98,97.32,34.17,18.2642857143,27.3,33.7,21.5,118.9,39
1228,iq,2006,6,2006-02-12,0.2583143,71.87,297.64,298.37857142900003,296.80857142900004,294.0,67.0,95.82714285709999,71.87,18.4428571429,28.0,32.6,23.6,101.1,20
1229,iq,2006,7,2006-02-19,0.2856,44.35,297.064285714,298.142857143,295.364285714,292.8,33.0,91.09857142860001,44.35,16.9271428571,28.6,33.8,24.2,0.0,24
1230,iq,2006,8,2006-02-26,0.14478570000000002,23.44,298.93857142900004,300.778571429,295.961428571,292.9,72.2,86.0314285714,23.44,17.6057142857,28.24,34.3,21.3,0.3,28
1231,iq,2006,9,2006-03-05,0.12828330000000002,79.13,298.25285714299997,299.87142857099997,296.76428571400004,295.1,50.38,92.6057142857,79.13,18.4014285714,27.4333333333,32.9,21.9,26.9,26
1232,iq,2006,10,2006-03-12,0.3158571,94.99,297.92571428599996,299.107142857,297.207142857,294.7,130.6,96.36,94.99,18.9028571429,28.0,33.3,21.9,93.0,8
1233,iq,2006,11,2006-03-19,0.1712714,121.69,297.93142857099997,299.007142857,296.581428571,294.5,58.83,93.3471428571,121.69,18.2,27.975,33.7,22.4,16.0,9
1234,iq,2006,12,2006-03-26,0.2236429,120.62,297.494285714,298.785714286,296.29571428599996,292.5,70.0,93.7871428571,120.62,17.911428571400002,27.4,32.3,23.0,97.0,12
1235,iq,2006,13,2006-04-02,0.18166670000000001,121.46,298.04,299.23571428599996,297.067142857,294.8,88.81,95.0242857143,121.46,18.7342857143,28.3,33.7,22.0,53.9,18
